date_key,customer,bandwidth,subgroup,subgroup1,the_group,inner_group,inex,currency,type,date
202107,Sprint,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2021-07-01 00:00:00.000
202107,Tata Communications,4,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-07-01 00:00:00.000
202107,Telkom DGS,36,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2021-07-01 00:00:00.000
202107,Telkom DWS,169734,Revenue,Revenue,Data,IPLC/IEPL,Internal,IDR,YTD,2021-07-01 00:00:00.000
202108,Amazon,600000,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2021-08-01 00:00:00.000
202108,Bimasakti Multi Sinergi,100,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,YTD,2021-08-01 00:00:00.000
202108,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-08-01 00:00:00.000
202108,China Unicom,100010,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-08-01 00:00:00.000
202108,Conversant,400000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2021-08-01 00:00:00.000
202108,Expereo,2,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2021-08-01 00:00:00.000
202108,KBRI,121,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-08-01 00:00:00.000
202108,Korea Telecom,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-08-01 00:00:00.000
202108,PLDT,0,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-08-01 00:00:00.000
202108,SK Broadband,4,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-08-01 00:00:00.000
202108,Telkom DES,0,Revenue,Revenue,Data,Other Data,Internal,IDR,YTD,2021-08-01 00:00:00.000
202108,Telstra,201000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-08-01 00:00:00.000
202108,Verizon,191,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-08-01 00:00:00.000
202109,China Telecom,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2021-09-01 00:00:00.000
202109,China Unicom,2,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-09-01 00:00:00.000
202109,Conversant,500000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2021-09-01 00:00:00.000
202109,Expereo,2,Revenue,Revenue,Data,IP Transit,External,USD,YTD,2021-09-01 00:00:00.000
202109,KBRI,121,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-09-01 00:00:00.000
202109,Korea Telecom,10,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-09-01 00:00:00.000
202109,SK Broadband,4,Revenue,Revenue,Data,IP VPN,External,USD,YTD,2021-09-01 00:00:00.000
202109,Telkom DWS,0.25,Revenue,Revenue,Data,IP VPN,Internal,IDR,YTD,2021-09-01 00:00:00.000
202109,Telstra,201000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,YTD,2021-09-01 00:00:00.000
202109,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,YTD,2021-09-01 00:00:00.000
202110,Amazon,180000,Revenue,Revenue,Data,IP Transit,External,IDR,YTD,2021-10-01 00:00:00.000
202110,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,YTD,2021-10-01 00:00:00.000
202210,Telekom Malaysia,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-10-01 00:00:00.000
202210,Telkom DSO,9040000,Revenue,Revenue,Data,IP Transit,Internal,IDR,MTD,2022-10-01 00:00:00.000
202210,Verizon,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2022-10-01 00:00:00.000
202210,Vodafone,0,Revenue,Revenue,Data,Other Data,External,USD,MTD,2022-10-01 00:00:00.000
202211,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,MTD,2022-11-01 00:00:00.000
202211,China Telecom,0,Revenue,Revenue,Data,Other Data,External,IDR,MTD,2022-11-01 00:00:00.000
202211,Microsoft,0,Revenue,Revenue,Data,IP Transit,External,IDR,MTD,2022-11-01 00:00:00.000
202211,Microsoft,10,Revenue,Revenue,Data,IP VPN,External,IDR,MTD,2022-11-01 00:00:00.000
202211,Microsoft,10000,Revenue,Revenue,Data,Other Data,External,IDR,MTD,2022-11-01 00:00:00.000
202211,Netflix,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-11-01 00:00:00.000
202201,PT. Artha Dana Teknologi,1,Revenue,Revenue,Data,IP VPN,External,IDR,MTD,2022-01-01 00:00:00.000
202201,Telekom Malaysia,100000,Revenue,Revenue,Data,IPLC/IEPL,External,USD,MTD,2022-01-01 00:00:00.000
202201,Telkom DSO,8183000,Revenue,Revenue,Data,IP Transit,Internal,IDR,MTD,2022-01-01 00:00:00.000
202201,Telstra,0,Revenue,Revenue,Data,IPLC/IEPL,External,IDR,MTD,2022-01-01 00:00:00.000
202202,Amazon,0,Revenue,Revenue,Data,Other Data,External,IDR,MTD,2022-02-01 00:00:00.000
