service_number,customer_name,date_key,amount,kurs,inner_group,subgroup,subgroup1,product_name,partner,type
R2000116,TVRI,202212,0,IDR,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
E2000656,Universitas Gadjah Mada,202301,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202302,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202303,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202304,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202305,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202306,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202301,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202302,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202303,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202304,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202305,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202306,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202307,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202308,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202309,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202310,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202311,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202312,0,IDR,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2100321,blibli.com,202108,204499.248229302,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100321,blibli.com,202110,405767.716879625,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100296,Telkom DDS,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100296,Telkom DDS,202108,-4804.12292149122,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100296,Telkom DDS,202110,-9545.00044019756,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2100374,Pertamina,202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100374,Pertamina,202108,7363.62181468398,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100374,Pertamina,202110,14548.8385731513,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100362,Telkom DES,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100362,Telkom DES,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100362,Telkom DES,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2100394,TVRI,202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Edgecast,Edgio,YTD
E2000547,blibli.com,202201,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100394,TVRI,202108,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Edgecast,Edgio,YTD
E2000547,blibli.com,202204,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100394,TVRI,202110,386.496464207293,USD,CDN & Security,COE,Direct Cost,CDN Sales Edgecast,Edgio,YTD
E2000547,blibli.com,202210,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202536,PT. Kreatif Media Karya (SCTV),202311,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202867,Pertamina,202306,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202867,Pertamina,202311,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
R2000514,Telkom DES,202106,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000514,Telkom DES,202108,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000514,Telkom DES,202110,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000122,Telkom DGS,202201,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000122,Telkom DGS,202204,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000516,Telkom DES,202106,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000516,Telkom DES,202108,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2000516,Telkom DES,202110,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200218,Telkom DIT,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100006,Conversant,202106,-579907.393344009,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100006,Conversant,202108,-767254.336544677,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100006,Conversant,202110,-954503.501891592,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202106,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2000656,Universitas Gadjah Mada,202108,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2200218,Telkom DIT,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2000656,Universitas Gadjah Mada,202110,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2200218,Telkom DIT,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200257,Infomedia,202106,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100179,UseeTV,202106,-8392.82276700272,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200257,Infomedia,202108,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100179,UseeTV,202108,-33470.551469543,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200257,Infomedia,202110,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100179,UseeTV,202110,-30792.8985343814,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000498,Bank Mega,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000636,Dewan Perwakilan Rakyat,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100006,Conversant,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2300261,Radio Republik Indonesia,202310,-2420.22381553506,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2201637,PT Asuransi Jiwa IFG,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300513,Bank Mandiri,202310,-481617.91019343,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2300734,Ruang Guru,202310,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201777,Telkom DIT,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300778,BSSN,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2201842,Tempo,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100124,Bio Farma,202310,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2201866,Kompas,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2201890,PT. Kreatif Media Karya (SCTV),202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202076,Universitas Airlangga,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2300184,Dewan Perwakilan Rakyat,202310,-84480.8109645766,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2300287,Telkom DIT,202310,-53982.8831205867,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2300518,BSSN,202310,-20456.2654347843,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2300835,PT Asuransi Jiwa IFG,202310,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2202249,blibli.com,202205,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202593,Ruang Guru,202205,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202594,Ruang Guru,202205,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202879,TVRI,202205,0,USD,CDN & Security,COE,Direct Cost,Web Performance Edgio,Edgio,YTD
E2300080,Tribunnews,202205,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
R1900229,Telkom DES,202205,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R1900283,UseeTV,202205,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1901206,Tempo,202205,-12159.7273571929,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000259,Radio Republik Indonesia,202205,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2100172,Telkom Sigma,202205,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100179,UseeTV,202205,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100208,Bio Farma,202205,-22597.2876292212,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100256,Radio Republik Indonesia,202205,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2100317,Bank Indonesia,202205,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100324,PT Kurio,202205,-4065.1494811619,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100344,Badan Kepegawaian Negara,202205,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2100575,Telkom DIT,202205,6211.29303340562,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200204,Pertamina,202205,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200231,Telkom DDS,202205,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200234,Kereta Api Indonesia,202205,-20914.6965108183,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2201115,UseeTV,202205,-13958.6725488824,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2201141,PT MEDIA ANTAR NUSA,202205,-1389.74708666797,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2201383,Maybank,202205,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201466,Telkom DES,202205,-103602.337713031,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000512,Tempo,202309,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000574,Ruang Guru,202301,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000574,Ruang Guru,202302,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000107,PT Media Andalan Nusa,202301,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000107,PT Media Andalan Nusa,202302,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100465,Tempo,202301,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100465,Tempo,202302,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000574,Ruang Guru,202309,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000107,PT Media Andalan Nusa,202309,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100465,Tempo,202309,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000209,Telkom Sigma,202301,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000209,Telkom Sigma,202302,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100597,Ruang Guru,202301,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100597,Ruang Guru,202302,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000209,Telkom Sigma,202309,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2100597,Ruang Guru,202309,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2100172,Telkom Sigma,202301,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202301,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2100172,Telkom Sigma,202302,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202302,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2100172,Telkom Sigma,202309,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202309,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2100521,Telkom DGS,202301,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2200002,PT. Aku Cinta Indonesia Raya,202301,428.084607587769,USD,CDN & Security,COE,Direct Cost,Web Performance Conversant,Conversant,YTD
R2200115,TVRI,202402,0,USD,CDN & Security,Revenue,Revenue,Web Performance Edgio,Edgio,YTD
R2200498,Garuda Indonesia,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2200914,Dinas Komunikasi Informatika dan Statistik DKI Jakarta,202402,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2201024,Ruang Guru,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2201785,Telkom DES,202402,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2201842,Tempo,202402,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201890,PT. Kreatif Media Karya (SCTV),202402,-262146.790327129,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202136,Telkom DDBT,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202143,Kereta Api Indonesia,202402,0,USD,CDN & Security,Revenue,Revenue,Network Protection (Genie),Genie,YTD
R2300061,Tribunnews,202402,-706.028308773943,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2300288,Sumbersolusindo Hitech,202402,0,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2300683,Kereta Api Indonesia,202402,-28780.9347720151,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
R2300735,Ruang Guru,202402,-5781.7700075337,USD,CDN & Security,Revenue,Revenue,CDN Global Security Solution,CDN Global Security Solution,YTD
E2200003,Kereta Api Indonesia,202203,1991.34314053314,USD,CDN & Security,COE,Direct Cost,Telin Internet Security (Genie Platform),Genie,YTD
E2200003,Kereta Api Indonesia,202207,10086.6496980061,USD,CDN & Security,COE,Direct Cost,Telin Internet Security (Genie Platform),Genie,YTD
E2201452,Conversant,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201452,Conversant,202207,5052.43644317175,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2202277,blibli.com,202203,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202277,blibli.com,202207,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202292,blibli.com,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202292,blibli.com,202207,4345.64154117098,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202536,Vidio.com,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202536,Vidio.com,202207,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2202879,TVRI,202203,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2202879,TVRI,202207,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300607,Telkom DIT,202203,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300607,Telkom DIT,202207,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300612,Maybank,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300612,Maybank,202207,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300612,Maybank,202203,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300612,Maybank,202207,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300761,Kereta Api Indonesia,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300761,Kereta Api Indonesia,202207,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300762,Kereta Api Indonesia,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300762,Kereta Api Indonesia,202207,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300844,Bank Mandiri,202203,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300844,Bank Mandiri,202207,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R1800410,Pertamina,202203,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R1800410,Pertamina,202207,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000514,Telkom DES,202305,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202098,BPJS Ketenagakerjaan,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E2201445,Conversant,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2201539,Conversant,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R1901206,Tempo,202109,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2100208,Bio Farma,202305,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R1901206,Tempo,202112,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2200135,TVRI,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Edgecast,Edgio,YTD
R2100255,CELAX,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2100344,Badan Kepegawaian Negara,202305,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
E2201290,Radio Republik Indonesia,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2000268,Bank Indonesia,202109,-8246.82869712652,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2200234,Kereta Api Indonesia,202305,0,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000268,Bank Indonesia,202112,-8255.71682379144,USD,CDN & Security,Revenue,Revenue,Telin Internet Security (Genie Platform),Genie,YTD
R2000307,PT MELON INDONESIA,202109,-446.883176016993,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2000307,PT MELON INDONESIA,202112,-447.364810160096,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
R2000341,Telkom DIT,202109,-95388.428158516,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000341,Telkom DIT,202112,-95491.2342750218,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2202098,BPJS Ketenagakerjaan,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202145,Kereta Api Indonesia,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202145,Kereta Api Indonesia,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200257,Infomedia,202305,-78.5249795550651,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
E2200166,Kementrian Kesehatan,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2201299,PT MELON INDONESIA,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2202151,Kejaksaan Agung,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2202151,Kejaksaan Agung,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2300763,PT. Aku Cinta Indonesia Raya,202305,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
E1801089,Pertamina,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2000371,PT MELON INDONESIA,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2100010,Conversant,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
E2100051,Telkom DGS,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,PT. Kreatif Media Karya (SCTV),202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100198,Vidio.com,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2100408,TVRI,202402,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Edgecast,Edgio,YTD
R2000031,Ruang Guru,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
R2000259,Radio Republik Indonesia,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
E2300761,Kereta Api Indonesia,202109,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300761,Kereta Api Indonesia,202112,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
R2000316,Vidio.com,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2300844,Bank Mandiri,202109,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2300844,Bank Mandiri,202112,0,USD,CDN & Security,COE,Direct Cost,CDN Global Security Solution,CDN Global Security Solution,YTD
E2100198,Vidio.com,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
R2000361,CELAX,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Conversant,Conversant,YTD
E2300986,Pertamina,202109,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2300986,Pertamina,202112,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2000684,Kereta Api Indonesia,202305,0,USD,CDN & Security,COE,Direct Cost,Telin Internet Security (Genie Platform),Genie,YTD
R2000386,Maybank,202305,0,USD,CDN & Security,Revenue,Revenue,CDN Sales Akamai,Akamai,YTD
E2400001,Kejaksaan Agung,202109,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2400001,Kejaksaan Agung,202112,0,USD,CDN & Security,COE,Direct Cost,Web Performance Akamai,Akamai,YTD
E2100111,Kejaksaan Agung,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Akamai,Akamai,YTD
E2201368,Conversant,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2300280,Telkom DIT,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2200774,Kejaksaan Agung,202305,-80401.7830096554,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2300280,Telkom DIT,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2400013,Telkom DIT,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2201465,Telkom DES,202305,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2400013,Telkom DIT,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
E2201369,Conversant,202305,0,USD,CDN & Security,COE,Direct Cost,CDN Sales Conversant,Conversant,YTD
R2201472,Telkom DES,202305,0,USD,CDN & Security,Revenue,Revenue,CDN (Akamai - Customer Domestik),Akamai,YTD
R2201525,Radio Republik Indonesia,202305,0,USD,CDN & Security,Revenue,Revenue,Web Performance Conversant,Conversant,YTD
R2100051,Vidio.com,202109,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
R2100051,Vidio.com,202112,0,USD,CDN & Security,Revenue,Revenue,Web Performance Akamai,Akamai,YTD
